Symbol,Price,Volume,Growth,Volatility,Seasonality,Sharpe Ratio,Max Drawdown
JBHT,138.85,1193945.0,0.037424292821308214,0.01551076464886402,0.10558325129830412,0.01427665837328296,-0.42988390163634654
JNJ,155.21,15529716.0,0.010673329193941594,0.008831756224212117,0.05553134057215494,0.007714156392388974,-0.2362776194828226
JPM,264.0,10977662.0,0.21784579879559862,0.013922614508571435,0.01904406856607328,0.04571508584177121,-0.4064501106065899
K,82.63,5559903.0,0.05906069316105844,0.010537280257784462,0.03784090954817964,0.020121220698856808,-0.32547169811320675
KEY,15.86,16412851.0,0.06006097431943891,0.02206979992738309,0.09247973432220281,0.018387605342195558,-0.6693817104776006
KHC,26.73,17519467.0,-0.025609081272379042,0.011817421378868273,0.13014414548177952,-7.387054162714776e-05,-0.4092542677448343
KIM,21.26,6604853.0,0.12162738111798266,0.02150609511800073,0.04436841509863561,0.024951030890661332,-0.5054347826086966
KLAC,756.88,1717705.0,0.33903549795657617,0.022145885352956668,0.011911589214509306,0.04720756662631744,-0.40849438202247257
KMB,143.84,1716195.0,0.0036000003252998347,0.00975330882779929,0.18120452212612528,0.005897575889835984,-0.31006043817678186
KMI,28.04,15718482.0,0.12206152172387719,0.013306209808781272,0.019079072343955585,0.030384132516130632,-0.361157484696717
KMX,64.46,13813824.0,-0.06479504028658478,0.021357447472628823,0.02595831274823326,0.002324145495911904,-0.640361640297062
KO,72.1,28019547.0,0.08944761126936429,0.008961536648569624,0.04073125289741415,0.030683493110541672,-0.20888083371091978
KR,68.23,14386054.0,0.16006003096988808,0.014042556912866516,0.05369510997468301,0.03595647112864726,-0.3171720447543379
KSS,8.13,14925730.0,-0.17057038927571944,0.033821373688691835,0.05314481068281839,0.0017322655189379603,-0.9043084608179831
L,89.29,1596597.0,0.2147884503515518,0.012572895602340919,0.01594249836048529,0.048681883976026456,-0.26261876484560603
LEG,9.06,2548662.0,-0.22212868363606886,0.02086368969394576,0.008059738348175326,-0.022540337404434074,-0.8867989646246764
LEN,106.08,3356804.0,0.13771415397453546,0.019091966536119383,0.022034830926876244,0.028028757189037027,-0.448438366290889
LH,248.97,1186082.0,0.10368253685630724,0.012602015736426133,0.06195146270628321,0.027754786164710464,-0.3497943911384437
LKQ,40.47,5871316.0,0.07611212286605151,0.015686941920878595,0.02108189209211063,0.02075655487172847,-0.40029985007496094
LLY,737.67,6106236.0,0.37095127296588637,0.016888506623299097,0.012792512372794,0.05950770738117356,-0.25656757150892695
LMT,482.38,2196347.0,0.04401591909457725,0.01145510897710736,0.04242396218474263,0.016060082578948538,-0.3114495371048313
LNC,33.14,1556123.0,-0.03319518279181355,0.024929518704789256,0.007823180951532125,0.009054761555230852,-0.7489820044660446
LNT,62.23,2276488.0,0.04703228876878551,0.010815336195011772,0.08274586826466243,0.01705975374925301,-0.2903621853898072
LOW,225.73,4127344.0,0.11792133319892417,0.013958017117664829,0.04308970992113662,0.028874013063702245,-0.34344632336062425
LRCX,80.79,19191607.0,0.24431311821785862,0.023477957575286867,0.03277784869257832,0.037235001928812274,-0.5683748972321189
LUV,33.38,19814587.0,-0.0014326003456781589,0.019861230775456807,0.05579198838438711,0.009749135282367616,-0.6531981279251173
LYB,56.49,5855729.0,-0.02870409383787187,0.016843954962902554,0.06800393395652057,0.0037065502520116905,-0.5483624639402664
MA,585.6,4581210.0,0.1421501290326248,0.013474272033835222,0.021204089967437022,0.033766527326747134,-0.28574669187145474
MAA,156.65,1329352.0,0.05910847236180761,0.012119019779267722,0.01570101365989961,0.01903203834020196,-0.4878399581589951
MAC,16.18,3216787.0,0.17786364465205895,0.02819970691876706,0.10166911686239416,0.02975611358786023,-0.6546023235031281
MAR,263.83,1245336.0,0.22670833181933858,0.016933907479564105,0.018754872509605787,0.04150945361770057,-0.30655280013138453
MAS,62.42,3116241.0,0.05977871638375798,0.015017045350241816,0.045312328242429464,0.01807222312323872,-0.389007546632493
MAT,18.94,3835122.0,0.1449405774931194,0.01870516152838172,0.05372321382911071,0.029140232027581807,-0.46051167964405015
MCD,313.85,4062917.0,0.10869076014554047,0.009186956964647452,0.019035830880911382,0.03536880661642352,-0.1820450537383952
MCHP,58.04,10845639.0,0.039302492756346785,0.022796838283325235,0.03254983015194681,0.01594496098216847,-0.6447884209468283
MCK,719.51,1322432.0,0.3527970060019492,0.012584176100247983,0.005515969339565463,0.07211188263974394,-0.2400456867286404
MCO,479.32,1422078.0,0.11594481845687343,0.01360652554616245,0.03626363222586058,0.028892793757359973,-0.421549583220634
MDLZ,67.49,12140762.0,0.05255019129543137,0.009742437217180605,0.04785432591230785,0.01928528469864367,-0.2838182746299145
MDT,82.98,11026172.0,-0.030976281493748314,0.011949664849541894,0.020003996165441695,-0.0012238509490701567,-0.4863505215654367
MET,78.58,4359392.0,0.16667644561173733,0.014834238717248897,0.035958081072577,0.035903482808349374,-0.36166341780376876
MGM,31.65,15732435.0,0.12206534558980042,0.0230543706462527,0.043919350899991154,0.025124904790897674,-0.49332023575638567
MHK,100.61,777440.0,0.015666955704724872,0.0220317540799643,0.012213452133745185,0.012929445422889001,-0.6667537215983278
MKC,72.73,3262713.0,-0.038052917227576644,0.011869270339456651,0.06936419050866002,-0.0030121169120509526,-0.43216703212889557
MLM,547.55,653644.0,0.22828798070189182,0.015086874911703983,0.008846423853116668,0.044875042679508564,-0.329779045549217
MMC,233.66,3744300.0,0.16982612869403746,0.01008329263221846,0.013507198270861904,0.04768195085520671,-0.19227756015668718
MMM,148.35,5339916.0,0.026648230438087728,0.014576151429594716,0.011685953107550787,0.012116737538869014,-0.5871120341525321
MNST,63.95,13500827.0,0.11998898436616945,0.01256516372592239,0.07469470998905567,0.031002993624677434,-0.2663967611336035
MO,60.61,12772847.0,0.09123112995761784,0.011323379118006578,0.09025334517607675,0.026839117425764024,-0.3059925755700902
MOS,36.14,6944306.0,0.23630960847861981,0.023046753645490217,0.053394580164715315,0.03676121002323404,-0.708765195137556
MPC,160.74,4475396.0,0.34535474690149526,0.01940246795794231,0.0055171504089928875,0.05159271746367834,-0.4589969424542508
MRK,76.84,20641472.0,0.002571869358671819,0.011594949586225053,0.015231179886521297,0.0064407223414148125,-0.447427797833934
MS,128.03,6436143.0,0.23438590656290326,0.015641003173829993,0.03749439840958719,0.04469216232525004,-0.3525246022256974
MSFT,460.36,34770475.0,0.20296779042473378,0.014204408748670783,0.01219344003524721,0.04273833541165965,-0.37556468770948037
MSI,415.38,3176673.0,0.24501851107639339,0.01244252438998057,0.01763746308559542,0.05448844881099187,-0.27767388992776715
MTB,182.64,1944983.0,0.10977261752718515,0.018733601715873682,0.050218387823061296,0.024489413511593863,-0.43085523222402133
MTD,1155.52,317154.0,0.07543258288635468,0.016302806943040565,0.042994153521483405,0.020333580532001648,-0.4347412380398586
MU,94.46,23758198.0,0.15316723947189304,0.024353499077562003,0.043423553931305675,0.028208599391201017,-0.5782339524275009
NAVI,13.44,1000626.0,0.1187872075383769,0.019937056952200893,0.02167877644593539,0.025425668399068214,-0.541932737335036
NCLH,17.65,10748654.0,0.004132270712186026,0.033708373040408,0.08448650655915817,0.017052895212734648,-0.6920795016315634
NDAQ,83.54,4804266.0,0.1609395103428084,0.012348335032561992,0.04279699146609615,0.039320163992692295,-0.33394417817874067
NEE,70.64,18802728.0,0.02023717081566878,0.01416984763395552,0.11302496911050781,0.01099172808096566,-0.47172236503855974
NEM,52.72,18835557.0,-0.027136709055648578,0.018067199698202207,0.05833313359473995,0.004892060354064706,-0.6504331538281434
NFLX,1207.23,4696756.0,0.23180513204066355,0.023310064748971744,0.015593932290493696,0.036592188659901694,-0.7594731743989361
NI,39.54,6150858.0,0.10314280046905511,0.011243636970307986,0.019427569867955793,0.02955775010394097,-0.2858903265557632
NKE,60.59,18155104.0,-0.09456553184942662,0.017693171922102013,0.04109998160231998,-0.006428241152046737,-0.6999042307475639
NOC,484.77,1304485.0,0.07955905694523735,0.012938555236522695,0.026844716130727052,0.022712397381844822,-0.23485911003442553
NOV,12.0,4791361.0,-0.008135600407532806,0.0253742335518197,0.043576522149164874,0.011673330488257439,-0.5520161290322588
NRG,155.9,3799347.0,0.34017503687261197,0.02018057675140145,0.012635159853102085,0.04980408778382603,-0.3421558164354321
NSC,247.12,2785862.0,0.06744955226619131,0.013628379120083921,0.1340012686843544,0.01991451261122979,-0.3801686204695844
NTAP,99.16,7013975.0,0.18381252359633438,0.01759304506051651,0.04023386005493539,0.03507352293400941,-0.43470509582528527
NTRS,106.74,3646848.0,0.05763633683441527,0.01618422155872535,0.06074497404548438,0.017575420435768735,-0.5280646609788947
NUE,109.36,3548189.0,0.20842793108687996,0.020420709835721453,0.018039861567163622,0.03560513484434025,-0.4863910036323836
NVDA,135.13,333170851.0,0.7269715892194739,0.027740501048173646,0.015350309667787443,0.06772233099417177,-0.6635710005991617
NWL,5.3,14237592.0,-0.1701458324817653,0.025911769768417456,0.02014306965059866,-0.006996616932798375,-0.8473074301295164
NWS,32.72,730058.0,0.21745578904552865,0.015415284868996931,0.03514583195264381,0.04269982307153465,-0.41156069364161874
NWSA,28.24,6253648.0,0.18307480065284754,0.015231798048993744,0.03635009150777513,0.037873733721803894,-0.45911722141823547
O,56.62,9971398.0,0.006632946859574718,0.011044907817238497,0.05961850079464674,0.007166290732983482,-0.38315761377285396
OKE,80.84,8053619.0,0.1622107703247364,0.01829806356465262,0.016776182404928924,0.031704332072074154,-0.4904246461282264
OMC,73.44,6605703.0,0.057343486436214786,0.01513648502195879,0.03491779679041079,0.017635014595541194,-0.33292255190065306
ORCL,165.53,17547858.0,0.25567160228559316,0.016737222765660198,0.021883106758253706,0.045619296464029756,-0.4108055957549458
ORLY,91.17,719290.0,0.26792344999207285,0.011698706471527046,0.00412000672278286,0.06149469178855263,-0.23028836458963506
OXY,40.78,8919917.0,0.24194473716282294,0.02719062092168372,0.013042712355677347,0.035044974929066164,-0.6360655737704917
PAYX,157.91,1993759.0,0.17034309983194107,0.012146598281357498,0.01588976997101636,0.041561383403862784,-0.2570275437230063
PCAR,93.85,3004870.0,0.14004796089046478,0.013534302699334165,0.01880974566790391,0.03329282154188545,-0.3058010605817133
PCG,16.88,23651488.0,0.07300343531406317,0.015629572524038075,0.04668691381093884,0.020186911634998715,-0.3533541341653667
PEG,81.03,12247488.0,0.09189962370013816,0.01132766481989379,0.02032863599285918,0.02693428813308422,-0.28435701860029344
PEP,131.45,12992075.0,-0.0023280402765841757,0.009074773414234868,0.04465856018476339,0.003846243536005893,-0.3450438507036523
PFE,23.49,56618550.0,-0.069068831582485,0.013421005888868607,0.02385572894847673,-0.007923981679384101,-0.6475102040816328
PFG,77.89,1960660.0,0.1454213222124816,0.016105475122251755,0.02732348252538278,0.031123782867805976,-0.3109473684210533
PG,169.89,12587537.0,0.07703211306759039,0.00905159040463179,0.03017045909757482,0.02700431178701006,-0.24633091772729948
PGR,284.93,5075120.0,0.29482897253720997,0.013109449215376812,0.00328213953188805,0.06060775472075739,-0.22966442953020164
PH,664.7,1042563.0,0.29453959536101193,0.015819036965542568,0.012663911948632667,0.05259328525269991,-0.29230538922155674
PHM,98.03,3156072.0,0.23363591716773824,0.01890144535826436,0.009860785360974332,0.039880889601583216,-0.41860465116279116
PKG,193.17,1062503.0,0.13493674051850268,0.013318254052482902,0.019098214074419004,0.032708211809405786,-0.32748397915793215
PLD,108.6,7261568.0,0.02997118376708552,0.014435182552538381,0.055281356496778795,0.012835712910112974,-0.48118605860932917
PM,180.59,8506065.0,0.19613957007481542,0.011411997532223035,0.026738573805059007,0.04869805999592341,-0.2581769436997319
PNC,173.81,4161485.0,0.0867879008075032,0.015616060669608528,0.06859787950918378,0.022402492077825704,-0.5155221903289895
PNR,99.18,2528460.0,0.20548254294686097,0.015170879070964871,0.016192532092323953,0.041302151088335244,-0.5141967621419686
PNW,91.23,1045829.0,0.032964265860677244,0.011561716709787381,0.08275541482094906,0.01347387914428419,-0.3425742574257415
PPG,110.8,3637842.0,0.01398692327805251,0.014367431431708627,0.06805950086020451,0.009810910206178887,-0.49728514232435655
PPL,34.75,5618347.0,0.04040143730447032,0.010825184383519681,0.059986120747283,0.015455748214514094,-0.27046263345195715
PRGO,26.77,1041776.0,-0.13556894312307977,0.01710380156503229,0.030632556534668315,-0.014750624750196418,-0.5985650837034506
PRU,103.89,3535578.0,0.11287213918957595,0.015525091328183256,0.020762853362862443,0.026628285512105623,-0.3637337287856314
PSA,308.41,1601171.0,0.08540527185714897,0.012527241352566559,0.023272323455151005,0.024200379898137284,-0.433222195760896
PSX,113.48,4559857.0,0.07563000788631524,0.01975364826153428,0.020150760014879067,0.019954051016973333,-0.5071882313607486
PVH,83.77,1329597.0,0.11966143974785792,0.026221942119886626,0.10392978501123201,0.024879575886375457,-0.6365406457893886
PWR,342.56,1655378.0,0.553300775300356,0.018340159798518857,0.004700453768297742,0.07500179891434482,-0.338854285953691
PYPL,70.28,14937197.0,-0.14586548888631534,0.022148950884405143,0.008450888912697583,-0.00824050990417263,-0.8366771464687389
QCOM,145.2,13755571.0,0.12745058695311684,0.020628123725940355,0.06427563372240458,0.026203207769445926,-0.45572696534235
QRVO,76.02,2665675.0,-0.06183191062543725,0.022906798782064103,0.018484808000115416,0.003998359463763192,-0.7453643379773488
RCL,256.97,3481946.0,0.358225631662362,0.02851102014957441,0.013004700165714986,0.04346160935931988,-0.6774592699525672
REG,72.15,2067620.0,0.09713016465736213,0.016051560720206363,0.02923749979499754,0.023458738986283062,-0.3659217877094973
REGN,490.28,6313059.0,-0.03943718634097959,0.01585841856459915,0.09250194775214486,0.0010164101557941267,-0.5920316868592737
RF,21.44,12194713.0,0.13314718575441753,0.018761103110395378,0.0816608076024144,0.027621302529558453,-0.4486422668240853
RHI,45.79,1110107.0,-0.02448941390170256,0.016491376308917536,0.04068769619626498,0.004060504324222569,-0.6517305067052118
RJF,146.98,2849562.0,0.25383368121406646,0.015503388313147029,0.030808654246426086,0.04772803125281649,-0.326826907565736
RL,276.81,666877.0,0.2927872767287316,0.020889552517058017,0.043049422059146074,0.04406988779757322,-0.3987396161558286
RMD,244.79,1060298.0,0.08729843004376847,0.0168315819484601,0.05373945667547547,0.022110322628417573,-0.5471818670971218
ROK,315.55,1521023.0,0.08013418097223401,0.016300868177677452,0.09007152873130284,0.021168911934273525,-0.4561263697168061
ROP,570.27,808786.0,0.08023844794942825,0.011062567853528918,0.020618553953623713,0.024670692512129888,-0.27845434664847685
ROST,140.09,4225898.0,0.07588432431546899,0.016947991457791342,0.06699372547156458,0.020377413159993293,-0.47179602888086714
RRC,38.04,4435952.0,0.43627185238760147,0.02900373836365272,0.01775338356853281,0.048619235446990046,-0.38195569962182624
RSG,257.29,2680842.0,0.24796507477623475,0.009586183868255202,0.006267736050300714,0.06812676169931241,-0.1787981093855498
SBAC,231.89,1256458.0,-0.061047896082030206,0.014732135675531432,0.03393484517783797,-0.004343679531143225,-0.5215670145493804
SBUX,83.95,7394094.0,0.013988220994526346,0.016371817783012495,0.17291377529361568,0.010407932608651417,-0.4455021418372212
SCHW,88.34,11834700.0,0.19341416897145258,0.01799012764448463,0.07602120140005521,0.03594984369724698,-0.5041348267559935
SEE,32.2,1396108.0,-0.0014232601810534318,0.016630430539813373,0.01888145742179616,0.008092629564007124,-0.6589710702579451
SHW,358.81,2509219.0,0.13077103418365943,0.013482803496386218,0.04873808893349981,0.03172177448055624,-0.4286119945479334
SIG,66.57,1217889.0,0.4408629811092104,0.03161301997080254,0.020629112423407356,0.047363897552904065,-0.5772313296903462
SJM,112.61,1464543.0,-0.004747373138835664,0.011735712482210045,0.048805749041868005,0.004773142621305927,-0.3824343440555998
SLB,33.05,20668670.0,0.12397599962154238,0.022069014759414095,0.014251212820670727,0.0254977506369586,-0.4855072463768128
SLG,56.77,1348508.0,0.03966947926957176,0.02552860595713131,0.018996785299066194,0.016558045603967897,-0.7726133515607203
SNA,320.75,631514.0,0.1980666652845875,0.013639904120840011,0.0276246583265233,0.04312649227238434,-0.24964794241902802
SNPS,463.98,3356647.0,0.20515832519156807,0.018525032861253267,0.015475967154159994,0.03685258321215383,-0.3869306293256078
SO,90.0,10682398.0,0.09303610780785965,0.010183672593473796,0.02810639548456226,0.02902963597279986,-0.2327844311377245
SPG,163.07,3546210.0,0.21508044265460824,0.019262044763044016,0.04544499889549226,0.03714413994647378,-0.48762463343108553
SPGI,512.86,2142186.0,0.09403685379248028,0.012578004534261307,0.05233987079589405,0.025871403053381238,-0.4015909138359389
SRE,78.59,8580577.0,0.040200467784398564,0.012514337648314632,0.04265488531695267,0.01500128569586598,-0.32700221589110373
STT,96.28,2683861.0,0.09083889685100521,0.01720886112431679,0.13644674373628607,0.022466152594715953,-0.4233400790209116
STX,117.94,4352685.0,0.1773896737544427,0.019942762317916918,0.03596837684854239,0.03242389496780276,-0.5820548181348044
STZ,178.29,3034113.0,0.0057547998767768505,0.012529534617580378,0.04457873880535258,0.007608374265004063,-0.40964076246334286
SWK,65.43,11573203.0,-0.12162492164839556,0.018745343083092395,0.007227891865332049,-0.009547926511132681,-0.7468847704925463
SWKS,69.03,15911529.0,-0.10339893711892623,0.021206802038934283,0.019862739051466724,-0.0033640527739225053,-0.7535810878493431
SYF,57.65,5392644.0,0.22278818833735703,0.020673544205747494,0.04433825071138733,0.03694926846627735,-0.4889228418640185
SYK,382.64,1993145.0,0.14178997432339835,0.013165927710137408,0.020186421708873158,0.03416930467823062,-0.3242529187047015
SYY,73.0,5362878.0,0.05009205654376836,0.014356286720338866,0.09113460670832356,0.01645889054789047,-0.3014263427679956
T,27.8,47964949.0,0.03561209994728287,0.012563471210068873,0.05091554419078013,0.013922880706939129,-0.4637161084529502
TAP,53.59,3500612.0,0.0713837135147335,0.014690550440574499,0.09503648061301855,0.020214162784277418,-0.2991368331682477
TDG,1468.43,374972.0,0.2734351314006922,0.015499701341405681,0.0026082557739183915,0.050486279006080444,-0.255722627737226
TEL,160.07,2444724.0,0.1362927109588985,0.013956089610274367,0.04501442963746853,0.032069599680777564,-0.35248419150858135
TGT,94.01,7874043.0,-0.046859162156629997,0.018193866092104955,0.01738805275099704,0.002125726558739451,-0.6668043094710755
TJX,126.9,9365166.0,0.18943109916566137,0.013329545419207936,0.014401547598259937,0.04229165189436864,-0.28323774765380566
TMO,402.82,2521500.0,0.028920482709518636,0.01377649517200658,0.0983001055523022,0.012550911675554246,-0.41001738504885726
TPR,78.55,2870076.0,0.40836182971251755,0.021930555912225126,0.12669115962537145,0.05370626319030351,-0.46009771986970616
TRIP,14.24,3440429.0,-0.08210855679785922,0.028604075290518106,0.12620348004677612,0.006179421777851025,-0.825167950188432
TROW,93.59,2885583.0,-0.05146370375175957,0.016174690194918368,0.013358316278067895,-0.0009040510423443342,-0.6414436950015641
TRV,275.7,2689938.0,0.203723472871997,0.01249810245296549,0.025137549577348147,0.04690678622268132,-0.19786950732356848
TSCO,48.4,7785250.0,0.14567629003071758,0.014799267194125209,0.006224322483752427,0.03262381626908562,-0.28520536462699103
TSN,56.16,4838723.0,-0.02152101691901087,0.01353660266561515,0.028527696565765787,0.002421432232076091,-0.5441517812090019
TXN,182.85,15101121.0,0.09185915219342045,0.015600652347381632,0.03859823809257581,0.02320594908207943,-0.3390076717054793
TXT,74.03,1570627.0,0.18610269343385766,0.01632505268167917,0.011114222739731202,0.03680025463117633,-0.37389152402557296
UA,6.3,3649629.0,-0.05276180545086262,0.025482594652315806,0.05181787391035008,0.007030906311721725,-0.7909854175872728
UAA,6.71,9800753.0,-0.06242295021401845,0.02691087211010669,0.055960713979197274,0.006899545660676058,-0.8167655786350152
UAL,79.44,7486966.0,0.2195750644307881,0.027847148925553893,0.07128659249921095,0.033254190376718645,-0.5004003202562056
UDR,41.43,3463323.0,0.018734482400529773,0.013629778902883891,0.03165929721378469,0.010508544355772566,-0.4833031748642861
UHS,190.35,814853.0,0.12730402926174889,0.0170371212559852,0.012024221226213482,0.027829643358543304,-0.4533059394844971
ULTA,471.46,4594522.0,0.1455367376449066,0.018636357908805086,0.08078025419864444,0.02925910755869487,-0.4455552029338128
UNH,301.91,16309280.0,-0.00264342193870426,0.014948057924823255,0.07010408843024388,0.007242096786640869,-0.561215513794482
UNM,81.71,1073295.0,0.3847883596809887,0.018869055066309506,0.006336364003212101,0.05668124217171349,-0.2984326018808768
UNP,221.66,4179598.0,0.05515509738309321,0.012348801111337463,0.094255230665323,0.01806296770496994,-0.3287795005240522
UPS,97.54,6763648.0,-0.0035320046390681092,0.015185841342072655,0.015561322909893576,0.00697508921259533,-0.6039808711386834
URI,708.38,729812.0,0.38334241515391976,0.020636753303855934,0.01203977691892921,0.05337135615434225,-0.3995773823162501
USB,43.59,9784910.0,0.03508505356691205,0.017002994599548828,0.05869236615682338,0.014058667876152838,-0.5465612648221341
VFC,12.46,9181716.0,-0.2650801967773734,0.027095923550959414,0.013273553624175946,-0.017593017633384576,-0.8918378678511938
VLO,128.97,3870538.0,0.1414593949889158,0.022205797120778723,0.019829624988286193,0.02725878239163456,-0.5214229039936521
VMC,265.07,1481029.0,0.19829251226180356,0.014662118528612877,0.013632164741039312,0.04111819351950546,-0.32812425782548804
VNO,37.67,1324249.0,-0.0024258541317840887,0.023518080355570643,0.022796455822620937,0.011257287446348744,-0.7537788385043753
VRSK,314.14,1204511.0,0.13157055179237376,0.011882223896928055,0.023580470741032023,0.03447483796099268,-0.31213320001738976
VRSN,272.47,1539343.0,0.044656267294302054,0.012636743755890953,0.10764690565024604,0.015829131225370753,-0.38846559606142295
VRTX,442.05,2581744.0,0.09055493844521934,0.015151768763374266,0.013322308395729277,0.023397239402478676,-0.41600131969647025
VTR,64.28,5071918.0,0.1261539792962003,0.015955333694900816,0.02181967944804399,0.028326507546580622,-0.4336895034569457
VZ,43.96,26569544.0,-0.04653557243117468,0.010757488951623467,0.011576285928851137,-0.006747218081708746,-0.5032393909944934
WAT,349.24,869104.0,0.11837862067754545,0.016457859125247255,0.05328013871584416,0.026759574463203612,-0.4426654108782667
WBA,11.25,69213728.0,-0.23639503469769862,0.021215320534478416,0.03585969043296822,-0.024294053981501116,-0.8549295774647884
WDC,51.55,7402770.0,0.09630333318930373,0.023438888217777364,0.06064744372871997,0.02249190479729959,-0.6086062060689186
WEC,107.44,2612257.0,0.029015901374851216,0.010467711726486147,0.08508763806609075,0.012722510491738935,-0.29386775027705925
WFC,74.78,17041969.0,0.22530341476990623,0.017521365560898897,0.02454230081799982,0.04052482409344071,-0.386556044700304
WHR,78.09,1244967.0,-0.088043602403856,0.019254389021658637,0.01781656987701979,-0.0034249259595992127,-0.7006918363312901
WM,240.97,2440119.0,0.17858885848393546,0.009808439915514205,0.010535012950762283,0.05081417910363125,-0.170940170940171
WMB,60.51,12301674.0,0.2425702031029322,0.013879183969710803,0.004608099969503033,0.049838271508276855,-0.251718667371761
WMT,98.72,29980069.0,0.19039320996810316,0.011001726013183272,0.008704201650455575,0.04892991815581709,-0.2600863201351097
WU,9.28,7352273.0,-0.14840059710317144,0.01497537544473941,0.014360088029905032,-0.021874589286821063,-0.6555513452065166
WY,25.91,11663801.0,0.042444529465901715,0.014715851025652689,0.07938628927857883,0.015094146512671377,-0.42001409443269916
WYNN,90.54,6827922.0,0.009246371026978784,0.02432632546464884,0.24793573512231493,0.012987801642121124,-0.628428571428572
XEL,70.1,3985888.0,0.012902173028519925,0.011084028680614245,0.07876653368229244,0.00872603497961213,-0.37424105412737313
XOM,102.3,28645787.0,0.1720178574671778,0.015846211850534662,0.00789712578218041,0.035348651027631635,-0.423273657289003
XRAY,15.98,3815637.0,-0.19451084143584663,0.018759754080078975,0.023881147925041677,-0.021949071825584292,-0.8184317129629628
XRX,4.89,3792005.0,-0.22068568809839828,0.0238205676475778,0.050800278967475465,-0.016630993627984956,-0.8647342995169083
XYL,126.04,2624076.0,0.138213413414084,0.013944860511865073,0.03106154698421685,0.03242477020751367,-0.4717814967760628
YUM,143.94,3184484.0,0.09725982433832114,0.01054956804316606,0.04381833888382148,0.029374638973006892,-0.2420423448077194
ZBH,92.17,3505161.0,-0.05769515459585761,0.013966354247743252,0.09967089606289055,-0.004650314797890124,-0.47774891774891853
ZION,47.36,1410872.0,0.07225394087365733,0.02417929943226074,0.08174330566374284,0.02002257575959599,-0.7317992194859374
